Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By
TX0057992,2025-10-26,A063,HR,V0161,Payment,1214.37,Card,GBP,Approved,2025-10-26,INV00057992,EMP00422,USR0167
TX0057993,2025-08-21,A008,Marketing,V0195,Payment,3627.87,Bank Transfer,GBP,Pending,2025-08-24,INV00057993,EMP00053,USR0128
TX0057994,2025-06-07,A029,Sales,V0057,Expense,2163.11,Cheque,GBP,Pending,2025-06-10,INV00057994,EMP00436,USR0052
TX0057995,2025-05-24,A001,IT,,Credit Note,593.7,Bank Transfer,EUR,Rejected,2025-05-29,INV00057995,EMP00314,USR0181
TX0057996,2025-12-23,A042,IT,V0434,Expense,274.17,Bank Transfer,GBP,Approved,2025-12-26,INV00057996,EMP00055,USR0021
TX0057997,2025-11-28,A019,Sales,V0165,Invoice,564.16,Cheque,GBP,Approved,2025-11-30,INV00057997,EMP00003,USR0181
TX0057998,2025-05-17,A005,Operations,V0366,Invoice,5905.72,Card,GBP,Rejected,2025-05-19,INV00057998,EMP00403,USR0134
TX0057999,2025-07-24,A059,Marketing,V0359,Invoice,891.01,Card,GBP,Approved,2025-07-25,INV00057999,EMP00022,USR0043
TX0058000,2025-10-13,A057,Procurement,V0204,Credit Note,3842.81,Direct Debit,GBP,Approved,2025-10-19,INV00058000,EMP00468,USR0154
TX0058001,2026-01-19,A039,IT,V0271,Invoice,129.42,Card,GBP,Approved,2026-01-21,INV00058001,EMP00009,USR0069
TX0058002,2025-08-08,A003,HR,V0102,Invoice,825.41,Bank Transfer,EUR,Pending,2025-08-14,INV00058002,EMP00373,USR0178
TX0058003,2025-05-15,A072,Marketing,V0259,Expense,2802.06,Card,GBP,Rejected,2025-05-21,INV00058003,EMP00266,USR0110
TX0058004,2025-09-02,A041,Operations,V0190,Invoice,928.65,Direct Debit,USD,Pending,2025-09-06,INV00058004,EMP00320,USR0129
TX0058005,2026-02-11,A071,Sales,V0089,Invoice,801.18,Bank Transfer,USD,Pending,2026-02-11,INV00058005,EMP00143,USR0119
TX0058006,2025-06-21,A038,Operations,V0040,Invoice,1380.51,Cheque,GBP,Approved,2025-06-23,INV00058006,EMP00420,USR0085
TX0058007,2025-12-23,A026,Procurement,V0275,Invoice,1290.74,Bank Transfer,EUR,Rejected,2025-12-29,INV00058007,EMP00182,USR0095
TX0058008,2025-09-04,A034,Operations,V0346,Expense,4005.3,Cheque,GBP,Pending,2025-09-04,INV00058008,EMP00152,USR0120
TX0058009,2025-04-25,A021,Operations,V0168,Journal Entry,12823.42,Card,USD,Approved,2025-05-01,INV00058009,EMP00318,USR0027
TX0058010,2026-02-28,A033,HR,V0064,Journal Entry,619.13,Direct Debit,GBP,Rejected,2026-03-05,INV00058010,EMP00468,USR0163
TX0058011,2025-09-29,A020,Finance,V0346,Invoice,3803.3,Card,USD,Approved,2025-09-29,INV00058011,EMP00445,USR0169
TX0058012,2025-09-21,A022,IT,V0257,Payment,190.87,Card,GBP,Approved,2025-09-21,INV00058012,EMP00283,USR0025
TX0058013,2026-01-22,A003,Sales,V0488,Expense,2261.32,Cheque,USD,Approved,2026-01-24,INV00058013,EMP00257,USR0177
TX0058014,2025-05-11,A066,HR,V0492,Invoice,136.8,Direct Debit,GBP,Approved,2025-05-16,INV00058014,EMP00479,USR0037
TX0058015,2026-03-23,A059,Operations,V0140,Payment,131.87,Card,GBP,Rejected,2026-03-28,INV00058015,EMP00228,USR0123
TX0058016,2026-01-13,A030,Finance,V0332,Invoice,1009.03,Card,EUR,Pending,2026-01-17,INV00058016,EMP00336,USR0141
TX0058017,2025-05-19,A051,HR,V0028,Credit Note,1485.33,Card,GBP,Rejected,2025-05-19,INV00058017,EMP00485,USR0139
TX0058018,2025-12-18,A003,Finance,V0477,Invoice,232.56,Cheque,USD,Approved,2025-12-20,INV00058018,EMP00196,USR0081
TX0058019,2025-11-30,A067,Procurement,V0403,Journal Entry,213.58,Card,GBP,Approved,2025-12-07,INV00058019,EMP00133,USR0108
TX0058020,2025-05-27,A019,IT,V0390,Credit Note,613.56,Bank Transfer,USD,Pending,2025-05-27,INV00058020,EMP00411,USR0027
TX0058021,2025-04-06,A013,Operations,V0415,Journal Entry,201.29,Cheque,USD,Approved,2025-04-06,INV00058021,EMP00272,USR0004
TX0058022,2025-05-17,A072,Marketing,V0213,Journal Entry,1393.99,Bank Transfer,USD,Pending,2025-05-24,INV00058022,EMP00058,USR0062
TX0058023,2025-06-02,A025,Operations,V0267,Invoice,1009.05,Bank Transfer,GBP,Approved,2025-06-02,INV00058023,EMP00301,USR0194
TX0058024,2025-06-06,A022,Operations,V0418,Payment,1381.79,Cheque,GBP,Approved,2025-06-07,INV00058024,EMP00363,USR0041
TX0058025,2025-09-30,A027,HR,V0354,Expense,442.81,Direct Debit,GBP,Approved,2025-10-07,INV00058025,EMP00330,USR0081
TX0058026,2025-09-09,A067,Marketing,V0300,Payment,554.64,Card,GBP,Approved,2025-09-09,INV00058026,EMP00313,USR0147
TX0058027,2026-01-22,A049,IT,V0442,Payment,922.49,Card,GBP,Approved,2026-01-29,INV00058027,EMP00214,USR0181
TX0058028,2025-07-14,A013,Procurement,V0310,Invoice,173.39,Card,GBP,Rejected,2025-07-14,INV00058028,EMP00189,USR0160
TX0058029,2025-12-19,A043,HR,V0424,Invoice,228.34,Direct Debit,USD,Approved,2025-12-25,INV00058029,EMP00149,USR0105
TX0058030,2025-05-27,A065,Sales,V0278,Invoice,21627.69,Bank Transfer,GBP,Rejected,2025-05-31,INV00058030,EMP00470,USR0048
TX0058031,2025-04-16,A065,IT,V0219,Journal Entry,1219.89,Cheque,EUR,Pending,2025-04-18,INV00058031,EMP00049,USR0015
TX0058032,2025-05-29,A050,HR,V0461,Invoice,1163.18,Direct Debit,GBP,Pending,2025-05-31,INV00058032,EMP00197,USR0053
TX0058033,2025-09-13,A022,IT,V0211,Journal Entry,4944.96,Cheque,GBP,Approved,2025-09-20,INV00058033,EMP00073,USR0105
TX0058034,2025-12-06,A057,Operations,V0375,Payment,33492.56,Card,GBP,Pending,2025-12-11,INV00058034,EMP00253,USR0038
TX0058035,2025-05-04,A025,Finance,V0312,Expense,3284.75,Direct Debit,EUR,Approved,2025-05-07,INV00058035,EMP00035,USR0181
TX0058036,2025-05-16,A042,Procurement,V0333,Payment,1880.8,Card,EUR,Approved,2025-05-18,INV00058036,EMP00068,USR0174
TX0058037,2026-01-24,A022,Sales,V0052,Payment,426.59,Direct Debit,GBP,Rejected,2026-01-31,INV00058037,EMP00484,USR0080
TX0058038,2025-05-17,A010,Marketing,V0066,Invoice,665.92,Direct Debit,GBP,Rejected,2025-05-18,INV00058038,EMP00367,USR0049
TX0058039,2025-12-08,A020,Operations,V0114,Credit Note,1303.27,Direct Debit,GBP,Approved,2025-12-09,INV00058039,EMP00011,USR0123
TX0058040,2025-09-13,A011,Marketing,V0176,Invoice,1141.71,Direct Debit,GBP,Approved,2025-09-15,INV00058040,EMP00450,USR0151
TX0058041,2026-02-11,A077,Operations,V0105,Invoice,1203.76,Cheque,USD,Approved,2026-02-11,INV00058041,EMP00151,USR0171
TX0058042,2025-08-10,A034,IT,V0262,Expense,2215.84,Direct Debit,GBP,Approved,2025-08-17,INV00058042,EMP00205,USR0065
TX0058043,2025-06-09,A057,IT,V0429,Invoice,935.36,Bank Transfer,EUR,Approved,2025-06-16,INV00058043,EMP00064,USR0129
TX0058044,2025-05-30,A052,Finance,V0353,Invoice,520.0,Cheque,GBP,Rejected,2025-06-06,INV00058044,EMP00391,USR0075
TX0058045,2025-10-22,A027,Finance,V0070,Expense,2583.14,Cheque,GBP,Approved,2025-10-22,INV00058045,EMP00219,USR0019
TX0058046,2025-11-24,A071,Operations,V0274,Invoice,776.88,Direct Debit,EUR,Pending,2025-11-30,INV00058046,EMP00313,USR0009
TX0058047,2026-03-10,A054,Finance,V0267,Payment,7828.21,Direct Debit,EUR,Approved,2026-03-12,INV00058047,EMP00435,USR0104
TX0058048,2026-03-14,A017,HR,V0303,Journal Entry,569.31,Card,USD,Rejected,2026-03-16,INV00058048,EMP00429,USR0114
TX0058049,2026-02-27,A049,Finance,V0368,Payment,1595.22,Direct Debit,GBP,Approved,2026-03-06,INV00058049,EMP00035,USR0081
TX0058050,2025-07-15,A021,Operations,V0294,Payment,1477.19,Cheque,GBP,Rejected,2025-07-16,INV00058050,EMP00377,USR0098
TX0058051,2025-10-01,A016,Finance,V0219,Journal Entry,128.45,Direct Debit,USD,Approved,2025-10-03,INV00058051,EMP00393,USR0104
TX0058052,2026-03-04,A052,Procurement,V0428,Payment,1130.57,Card,USD,Approved,2026-03-08,INV00058052,EMP00295,USR0025
TX0058053,2025-04-07,A025,Operations,V0478,Invoice,1686.25,Bank Transfer,GBP,Pending,2025-04-11,INV00058053,EMP00469,USR0047
TX0058054,2025-05-01,A025,Operations,V0215,Expense,233102.64,Direct Debit,USD,Approved,2025-05-02,INV00058054,EMP00423,USR0031
TX0058055,2025-11-02,A030,Procurement,V0100,Invoice,551.96,Card,USD,Approved,2025-11-02,INV00058055,EMP00028,USR0157
TX0058056,2026-03-07,A055,Procurement,V0231,Payment,4073.05,Card,GBP,Approved,2026-03-11,INV00058056,EMP00419,USR0012
TX0058057,2026-01-29,A042,Sales,V0202,Journal Entry,1078.86,Direct Debit,USD,Pending,2026-02-02,INV00058057,EMP00118,USR0069
TX0058058,2026-01-23,A048,Operations,V0205,Journal Entry,163374.1,Bank Transfer,EUR,Approved,2026-01-28,INV00058058,EMP00136,USR0165
TX0058059,2026-03-12,A038,Marketing,V0357,Credit Note,15980.4,Direct Debit,USD,Approved,2026-03-16,INV00058059,EMP00088,USR0162
TX0058060,2026-01-11,A046,IT,V0099,Expense,4319.08,Card,GBP,Approved,2026-01-12,INV00058060,EMP00086,USR0169
TX0058061,2025-08-04,A016,Sales,V0299,Expense,404.42,Bank Transfer,GBP,Rejected,2025-08-09,INV00058061,EMP00216,USR0169
TX0058062,2025-05-21,A080,IT,V0120,Payment,2570.95,Direct Debit,EUR,Approved,2025-05-27,INV00058062,EMP00050,USR0106
TX0058063,2025-10-07,A067,Procurement,V0330,Invoice,3852.65,Bank Transfer,GBP,Pending,2025-10-07,INV00058063,EMP00080,USR0077
TX0058064,2025-05-21,A068,Finance,V0382,Credit Note,596.59,Card,GBP,Rejected,2025-05-28,INV00058064,EMP00441,USR0076
TX0058065,2026-03-31,A015,Sales,V0336,Invoice,1697.4,Bank Transfer,GBP,Approved,2026-03-31,INV00058065,EMP00382,USR0177
TX0058066,2025-11-18,A005,Operations,V0045,Invoice,442.07,Bank Transfer,GBP,Approved,2025-11-20,INV00058066,EMP00465,USR0198
TX0058067,2025-09-25,A047,Marketing,V0088,Invoice,6989.77,Direct Debit,GBP,Approved,2025-09-26,INV00058067,EMP00497,USR0188
TX0058068,2025-09-05,A020,Finance,V0214,Invoice,45.13,Direct Debit,GBP,Rejected,2025-09-09,INV00058068,EMP00075,USR0174
TX0058069,2025-08-25,A019,Operations,V0294,Invoice,473.3,Card,EUR,Approved,2025-08-29,INV00058069,EMP00179,USR0161
TX0058070,2026-01-31,A047,Operations,V0078,Invoice,6829.07,Card,EUR,Approved,2026-02-03,INV00058070,EMP00042,USR0116
TX0058071,2025-12-07,A076,IT,V0443,Journal Entry,633.75,Bank Transfer,GBP,Approved,2025-12-13,INV00058071,EMP00448,USR0146
TX0058072,2026-03-05,A023,Operations,V0150,Payment,398.48,Bank Transfer,GBP,Approved,2026-03-11,INV00058072,EMP00133,USR0053
TX0058073,2026-03-08,A055,Marketing,V0449,Invoice,86.05,Bank Transfer,GBP,Approved,2026-03-15,INV00058073,EMP00140,USR0058
TX0058074,2025-08-10,A055,Marketing,V0429,Credit Note,53.33,Bank Transfer,USD,Pending,2025-08-11,INV00058074,EMP00325,USR0011
TX0058075,2025-11-23,A057,Sales,V0048,Expense,2161.83,Cheque,GBP,Rejected,2025-11-30,INV00058075,EMP00055,USR0175
TX0058076,2025-04-12,A069,Procurement,V0420,Invoice,692.36,Card,EUR,Approved,2025-04-18,INV00058076,EMP00084,USR0075
TX0058077,2025-08-21,A064,Procurement,V0261,Invoice,1866.25,Cheque,USD,Approved,2025-08-26,INV00058077,EMP00401,USR0090
TX0058078,2025-07-27,A075,Operations,V0211,Payment,3010.63,Cheque,GBP,Approved,2025-08-03,INV00058078,EMP00312,USR0146
TX0058079,2025-05-31,A041,Marketing,V0437,Invoice,1943.65,Cheque,GBP,Approved,2025-05-31,INV00058079,EMP00139,USR0188
TX0058080,2025-09-28,A047,Sales,V0225,Invoice,4558.92,Bank Transfer,GBP,Pending,2025-09-30,INV00058080,EMP00132,USR0001
TX0058081,2026-02-07,A014,Sales,V0050,Invoice,580.11,Cheque,GBP,Approved,2026-02-12,INV00058081,EMP00209,USR0029
TX0058082,2025-12-21,A015,Operations,V0478,Invoice,2641.44,Cheque,GBP,Approved,2025-12-23,INV00058082,EMP00357,USR0191
TX0058083,2025-04-29,A006,Procurement,V0261,Invoice,443.03,Cheque,GBP,Approved,2025-05-06,INV00058083,EMP00055,USR0115
TX0058084,2025-12-19,A078,Marketing,V0006,Invoice,321.2,Bank Transfer,GBP,Approved,2025-12-23,INV00058084,EMP00335,USR0185
TX0058085,2025-10-17,A061,HR,V0431,Invoice,212.39,Direct Debit,GBP,Approved,2025-10-24,INV00058085,EMP00256,USR0119
TX0058086,2025-07-14,A032,Finance,V0208,Invoice,2192.68,Card,USD,Rejected,2025-07-15,INV00058086,EMP00170,USR0016
TX0058087,2025-06-18,A045,Sales,V0261,Payment,428.04,Card,GBP,Pending,2025-06-18,INV00058087,EMP00068,USR0021
TX0058088,2025-08-22,A035,Operations,V0440,Journal Entry,147.32,Cheque,GBP,Rejected,2025-08-29,INV00058088,EMP00152,USR0099
TX0058089,2025-10-16,A006,IT,V0312,Invoice,935.58,Cheque,GBP,Approved,2025-10-21,INV00058089,EMP00188,USR0075
TX0058090,2025-07-15,A006,HR,V0183,Invoice,1080.59,Cheque,GBP,Pending,2025-07-17,INV00058090,EMP00070,USR0194
TX0058091,2026-03-05,A037,Operations,V0416,Payment,3018.37,Card,GBP,Approved,2026-03-06,INV00058091,EMP00436,USR0113
TX0058092,2025-06-28,A006,IT,V0428,Invoice,406.57,Cheque,GBP,Approved,2025-07-01,INV00058092,EMP00260,USR0096
TX0058093,2026-02-26,A017,Procurement,V0105,Expense,252.06,Bank Transfer,GBP,Rejected,2026-03-05,INV00058093,EMP00361,USR0170
TX0058094,2025-12-22,A001,Sales,V0029,Invoice,2361.08,Cheque,GBP,Rejected,2025-12-23,INV00058094,EMP00293,USR0075
TX0058095,2025-12-07,A079,Marketing,V0190,Payment,23011.54,Direct Debit,GBP,Pending,2025-12-10,INV00058095,EMP00353,USR0044
TX0058096,2025-08-30,A035,Sales,V0256,Payment,2505.25,Direct Debit,GBP,Approved,2025-09-06,INV00058096,EMP00231,USR0142
TX0058097,2026-01-31,A056,Sales,V0238,Invoice,1750.97,Cheque,USD,Pending,2026-02-02,INV00058097,EMP00431,USR0049
TX0058098,2025-10-13,A019,Marketing,V0157,Expense,352.85,Cheque,EUR,Approved,2025-10-16,INV00058098,EMP00026,USR0059
TX0058099,2025-08-04,A035,Sales,V0119,Invoice,2014.52,Direct Debit,EUR,Rejected,2025-08-04,INV00058099,EMP00071,USR0089
TX0058100,2025-05-13,A057,Operations,V0271,Invoice,1920.92,Cheque,GBP,Approved,2025-05-20,INV00058100,EMP00357,USR0169
TX0058101,2025-09-20,A026,Finance,V0451,Expense,177.48,Bank Transfer,EUR,Approved,2025-09-22,INV00058101,EMP00100,USR0085
TX0058102,2025-05-24,A053,Finance,V0279,Credit Note,450.86,Card,USD,Approved,2025-05-31,INV00058102,EMP00003,USR0021
TX0058103,2025-12-09,A051,IT,V0230,Journal Entry,346.0,Cheque,USD,Pending,2025-12-14,INV00058103,EMP00300,USR0164
TX0058104,2026-01-24,A037,Procurement,V0135,Invoice,539.73,Cheque,USD,Approved,2026-01-24,INV00058104,EMP00271,USR0059
TX0058105,2025-10-13,A055,Operations,V0051,Expense,3199.89,Direct Debit,USD,Approved,2025-10-18,INV00058105,EMP00063,USR0067
TX0058106,2026-01-18,A058,Operations,V0138,Expense,1857.18,Bank Transfer,EUR,Pending,2026-01-23,INV00058106,EMP00146,USR0184
TX0058107,2025-11-03,A060,Operations,V0003,Payment,3005.31,Card,GBP,Rejected,2025-11-05,INV00058107,EMP00456,USR0091
TX0058108,2025-09-16,A065,Procurement,V0408,Expense,3766.92,Bank Transfer,GBP,Approved,2025-09-21,INV00058108,EMP00074,USR0047
TX0058109,2025-11-08,A053,Sales,V0456,Expense,2197.9,Direct Debit,GBP,Approved,2025-11-12,INV00058109,EMP00301,USR0137
TX0058110,2025-08-06,A060,IT,V0037,Invoice,4761.5,Cheque,GBP,Approved,2025-08-12,INV00058110,EMP00315,USR0128
TX0058111,2026-03-15,A026,Operations,V0418,Payment,913.98,Card,GBP,Pending,2026-03-17,INV00058111,EMP00215,USR0160
TX0058112,2025-04-16,A040,Procurement,V0420,Journal Entry,952.36,Card,GBP,Approved,2025-04-21,INV00058112,EMP00471,USR0086
TX0058113,2025-05-07,A034,Sales,V0168,Invoice,1538.21,Direct Debit,GBP,Approved,2025-05-09,INV00058113,EMP00312,USR0108
TX0058114,2026-01-21,A038,Procurement,V0002,Invoice,2732.38,Direct Debit,GBP,Rejected,2026-01-26,INV00058114,EMP00234,USR0063
TX0058115,2026-02-14,A041,IT,V0206,Invoice,1109.83,Cheque,GBP,Approved,2026-02-18,INV00058115,EMP00453,USR0018
TX0058116,2025-11-11,A013,IT,V0140,Credit Note,379.11,Direct Debit,EUR,Approved,2025-11-13,INV00058116,EMP00298,USR0164
TX0058117,2025-07-23,A007,IT,V0038,Credit Note,1617.07,Bank Transfer,GBP,Pending,2025-07-25,INV00058117,EMP00278,USR0043
TX0058118,2025-04-22,A001,Procurement,V0279,Expense,1009.05,Card,GBP,Approved,2025-04-25,INV00058118,EMP00151,USR0050
TX0058119,2026-01-24,A079,Procurement,V0384,Credit Note,538.07,Card,GBP,Approved,2026-01-29,INV00058119,EMP00305,USR0103
TX0058120,2025-06-01,A002,Finance,V0165,Invoice,3974.43,Bank Transfer,USD,Pending,2025-06-06,INV00058120,EMP00286,USR0043
TX0058121,2025-09-29,A071,IT,V0047,Invoice,1340.51,Card,GBP,Approved,2025-09-29,INV00058121,EMP00136,USR0049
TX0058122,2026-01-10,A051,Marketing,V0319,Invoice,3375.56,Card,GBP,Rejected,2026-01-10,INV00058122,EMP00431,USR0182
TX0058123,2025-04-16,A046,Operations,V0202,Invoice,1327.56,Direct Debit,GBP,Approved,2025-04-19,INV00058123,EMP00482,USR0196
TX0058124,2026-01-02,A026,Marketing,V0178,Expense,476.69,Cheque,EUR,Approved,2026-01-07,INV00058124,EMP00250,USR0065
TX0058125,2025-08-15,A039,Marketing,V0133,Expense,957.09,Cheque,EUR,Approved,2025-08-18,INV00058125,EMP00219,USR0019
TX0058126,2026-01-08,A025,Operations,V0080,Invoice,1037.94,Cheque,GBP,Approved,2026-01-12,INV00058126,EMP00358,USR0150
TX0058127,2025-08-05,A010,Marketing,V0022,Journal Entry,929.15,Bank Transfer,GBP,Rejected,2025-08-07,INV00058127,EMP00481,USR0043
TX0058128,2025-06-25,A074,IT,V0185,Invoice,21759.79,Bank Transfer,GBP,Approved,2025-06-30,INV00058128,EMP00384,USR0089
TX0058129,2025-10-24,A074,Operations,,Payment,4226.31,Bank Transfer,USD,Pending,2025-10-25,INV00058129,EMP00318,USR0012
TX0058130,2026-03-29,A038,Sales,V0048,Invoice,2076.47,Direct Debit,EUR,Pending,2026-03-31,INV00058130,EMP00424,USR0052
TX0058131,2025-08-29,A035,IT,V0481,Journal Entry,1220.82,Card,GBP,Rejected,2025-09-03,INV00058131,EMP00372,USR0035
TX0058132,2025-05-21,A052,Finance,V0149,Invoice,13123.38,Card,EUR,Pending,2025-05-24,INV00058132,EMP00119,USR0129
TX0058133,2025-11-17,A027,Operations,V0021,Expense,639.87,Cheque,USD,Approved,2025-11-18,INV00058133,EMP00070,USR0070
TX0058134,2025-06-19,A072,HR,V0301,Payment,1247.68,Direct Debit,USD,Rejected,2025-06-21,INV00058134,EMP00310,USR0106
TX0058135,2025-08-09,A052,Sales,V0276,Invoice,684.62,Bank Transfer,GBP,Approved,2025-08-16,INV00058135,EMP00061,USR0163
TX0058136,2025-08-14,A073,Finance,V0309,Invoice,550.03,Bank Transfer,GBP,Approved,2025-08-18,INV00058136,EMP00337,USR0143
TX0058137,2026-03-12,A074,IT,V0120,Payment,1682.91,Bank Transfer,EUR,Approved,2026-03-17,INV00058137,EMP00279,USR0091
TX0058138,2025-09-17,A060,Procurement,V0446,Invoice,178.8,Cheque,GBP,Approved,2025-09-23,INV00058138,EMP00182,USR0111
TX0058139,2025-09-10,A021,Sales,V0092,Journal Entry,1509.07,Bank Transfer,GBP,Pending,2025-09-12,INV00058139,EMP00406,USR0141
TX0058140,2025-10-16,A048,Finance,V0188,Invoice,2570.39,Direct Debit,GBP,Approved,2025-10-20,INV00058140,EMP00174,USR0095
TX0058141,2025-11-13,A066,Finance,V0433,Payment,4107.68,Card,GBP,Rejected,2025-11-18,INV00058141,EMP00279,USR0110
TX0058142,2025-05-18,A056,Marketing,V0153,Payment,1023.11,Card,EUR,Approved,2025-05-18,INV00058142,EMP00396,USR0157
TX0058143,2026-02-04,A058,IT,V0469,Journal Entry,3482.68,Bank Transfer,GBP,Pending,2026-02-09,INV00058143,EMP00075,USR0014
TX0058144,2025-12-09,A019,Procurement,V0340,Expense,829.75,Direct Debit,EUR,Approved,2025-12-14,INV00058144,EMP00486,USR0057
TX0058145,2025-07-12,A030,Operations,V0329,Payment,2421.29,Cheque,EUR,Approved,2025-07-18,INV00058145,EMP00051,USR0050
TX0058146,2026-03-29,A029,HR,V0043,Invoice,3961.1,Bank Transfer,GBP,Approved,2025-05-08,INV00058146,EMP00259,USR0135
TX0058147,2025-04-06,A004,Sales,V0219,Invoice,871.37,Bank Transfer,USD,Approved,2025-04-10,INV00058147,EMP00039,USR0042
TX0058148,2025-10-16,A073,Sales,V0184,Invoice,2150.81,Card,EUR,Approved,2025-10-18,INV00058148,EMP00374,USR0027
TX0058149,2025-04-12,A019,IT,V0236,Invoice,1814.69,Card,GBP,Approved,2025-04-14,INV00058149,EMP00194,USR0045
TX0058150,2025-07-12,A002,Sales,V0439,Invoice,921.98,Cheque,GBP,Pending,2025-07-12,INV00058150,EMP00123,USR0052
TX0058151,2025-10-04,A018,Operations,V0351,Invoice,321.59,Direct Debit,GBP,Rejected,2025-10-09,INV00058151,EMP00418,USR0199
TX0058152,2026-02-15,A066,Operations,V0075,Invoice,964.17,Card,GBP,Approved,2026-02-22,INV00058152,EMP00123,USR0057
TX0058153,2025-09-25,A027,Procurement,V0053,Invoice,615.28,Bank Transfer,GBP,Approved,2025-10-02,INV00058153,EMP00391,USR0136
TX0058154,2025-09-18,A052,Sales,V0371,Invoice,476.45,Card,GBP,Approved,2025-09-25,INV00058154,EMP00265,USR0103
TX0058155,2025-09-24,A015,Marketing,V0067,Invoice,161.14,Bank Transfer,GBP,Approved,2025-09-28,INV00058155,EMP00386,USR0076
TX0058156,2025-06-28,A052,Sales,V0054,Invoice,973.39,Direct Debit,EUR,Rejected,2025-07-05,INV00058156,EMP00302,USR0178
TX0058157,2025-10-21,A064,Marketing,V0046,Credit Note,53327.2,Bank Transfer,GBP,Pending,2025-10-26,INV00058157,EMP00176,USR0117
TX0058158,2026-03-13,A047,Finance,V0243,Expense,112794.04,Cheque,GBP,Pending,2026-03-18,INV00058158,EMP00021,USR0141
TX0058159,2026-03-09,A078,Finance,V0181,Expense,4938.91,Cheque,USD,Approved,2026-03-15,INV00058159,EMP00391,USR0191
TX0058160,2025-10-28,A001,Procurement,V0290,Credit Note,2725.75,Card,GBP,Pending,2025-11-03,INV00058160,EMP00367,USR0141
TX0058161,2025-10-30,A005,Operations,V0313,Expense,1755.78,Card,GBP,Approved,2025-11-05,INV00058161,EMP00495,USR0026
TX0058162,2025-04-21,A035,Operations,V0399,Invoice,880.78,Card,USD,Approved,2025-04-25,INV00058162,,USR0137
TX0058163,2025-06-27,A057,Sales,V0402,Credit Note,5923.16,Direct Debit,GBP,Approved,2025-06-29,INV00058163,EMP00248,USR0086
TX0058164,2025-04-13,A076,Marketing,V0080,Invoice,10694.65,Card,USD,Approved,2025-04-15,INV00058164,EMP00180,USR0004
TX0058165,2025-07-29,A038,HR,V0190,Invoice,1139.19,Direct Debit,GBP,Approved,2025-08-04,INV00058165,EMP00217,USR0016
TX0058166,2025-09-25,A020,IT,V0149,Invoice,1786.99,Direct Debit,EUR,Approved,2025-09-29,INV00058166,EMP00194,USR0115
TX0058167,2025-08-07,A048,Operations,V0108,Expense,1360.38,Card,GBP,Approved,2025-08-13,INV00058167,EMP00034,USR0025
TX0058168,2025-05-21,A067,HR,V0228,Expense,1356.03,Direct Debit,USD,Approved,2025-05-27,INV00058168,EMP00161,USR0037
TX0058169,2025-05-12,A045,Operations,V0424,Payment,6784.59,Card,USD,Pending,2025-05-12,INV00058169,EMP00247,USR0122
TX0058170,2026-02-12,A050,Sales,V0287,Invoice,3911.91,Direct Debit,GBP,Pending,2026-02-12,INV00058170,EMP00313,USR0138
TX0058171,2025-07-04,A075,Sales,V0458,Invoice,1933.98,Direct Debit,EUR,Rejected,2025-07-04,INV00058171,EMP00326,USR0180
TX0058172,2025-11-28,A029,Sales,V0034,Payment,3597.05,Card,GBP,Approved,2025-12-02,INV00058172,EMP00272,USR0168
TX0058173,2026-03-22,A072,Procurement,V0297,Credit Note,2513.75,Bank Transfer,GBP,Pending,2026-03-28,INV00058173,EMP00339,USR0178
TX0058174,2025-05-31,A074,HR,V0332,Expense,261.29,Card,GBP,Approved,2025-06-03,INV00058174,EMP00358,USR0192
TX0058175,2026-03-15,A080,Sales,V0438,Invoice,1458.71,Cheque,GBP,Approved,2026-03-21,INV00058175,EMP00273,USR0198
TX0058176,2025-11-14,A058,Procurement,V0388,Expense,1146.54,Cheque,GBP,Approved,2025-11-14,INV00058176,EMP00319,USR0010
