Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By,Missing_Vendor_Flag,Missing_Approver_Flag,Missing_Account_Flag,Invalid_Amount_Flag,Invalid_Posting_Date_Flag,Duplicate_Invoice_Flag,Period_End_Flag,Required_Approval,Approval_Exception_Flag,Anomaly_Flag,Exception_Count,Exception_Flag,Risk_Level
TX0050298,2025-10-25,A070,HR,V0308,Invoice,5873.8,Cheque,USD,Approved,2025-10-30,INV00050298,EMP00142,USR0087,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050303,2025-07-01,A004,Marketing,V0058,Expense,11806.65,Direct Debit,USD,Approved,2025-07-05,INV00050303,EMP00386,USR0086,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050304,2026-03-12,A006,HR,V0268,Invoice,21810.94,Cheque,GBP,Approved,2026-03-18,INV00050304,EMP00051,USR0102,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050308,2025-06-30,A062,Operations,V0451,Journal Entry,282.7,Card,EUR,Pending,2025-07-03,INV00050308,EMP00250,USR0038,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050313,2025-04-28,A004,Operations,V0487,Expense,114383.99,Cheque,EUR,Approved,2025-04-28,INV00050313,EMP00334,USR0032,0,0,0,0,0,0,1,Finance Director,0,1,2,1,High
TX0050317,2026-03-30,A079,Marketing,V0058,Expense,5392.54,Card,GBP,Approved,2026-03-30,INV00050317,EMP00266,USR0087,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050318,2025-08-28,A029,Marketing,V0293,Invoice,524.46,Cheque,GBP,Approved,2025-09-01,INV00050318,EMP00453,USR0092,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050321,2025-10-31,A037,Finance,V0128,Invoice,948.05,Card,GBP,Approved,2025-11-04,INV00050321,EMP00246,USR0024,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050332,2026-01-28,A078,Operations,V0399,Payment,165.59,Direct Debit,USD,Rejected,2026-01-31,INV00050332,EMP00342,USR0177,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050334,2025-06-28,A020,Sales,V0002,Journal Entry,997.14,Card,GBP,Approved,2025-07-01,INV00050334,EMP00242,USR0113,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050336,2025-07-27,A009,Finance,V0137,Payment,1830.33,Card,GBP,Pending,2025-08-01,INV00050336,EMP00181,USR0173,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050340,2025-05-29,A041,Finance,V0014,Invoice,2113.33,Cheque,USD,Approved,2025-05-30,INV00050340,EMP00422,USR0173,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050345,2026-02-04,A065,Procurement,V0255,Invoice,14577.5,Cheque,GBP,Approved,2026-02-07,INV00050345,EMP00246,USR0068,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050355,2025-08-31,A057,Finance,V0072,Invoice,353.4,Cheque,EUR,Approved,2025-09-03,INV00050355,EMP00289,USR0067,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050356,2026-02-27,A032,Sales,V0016,Credit Note,1289.18,Direct Debit,EUR,Pending,2026-03-02,INV00050356,EMP00040,USR0183,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050359,2025-08-21,A045,Marketing,V0012,Invoice,6244.5,Card,GBP,Pending,2025-08-22,INV00050359,EMP00160,USR0078,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050362,2025-11-28,A006,Sales,V0416,Invoice,555.54,Cheque,GBP,Approved,2025-12-01,INV00050362,EMP00487,USR0191,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050366,2026-03-31,A016,Sales,V0244,Payment,1887.9,Bank Transfer,GBP,Approved,2026-04-02,INV00050366,EMP00188,USR0008,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050369,2025-10-28,A067,Marketing,V0492,Invoice,9666.7,Bank Transfer,GBP,Pending,2025-11-04,INV00050369,EMP00104,USR0026,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0050371,2025-07-16,A053,Procurement,V0484,Payment,9583.42,Cheque,USD,Approved,2025-07-19,INV00050371,EMP00120,USR0039,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050374,2025-07-28,A058,Procurement,V0383,Journal Entry,472.05,Direct Debit,USD,Approved,2025-07-28,INV00050374,EMP00443,USR0058,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050381,2025-10-23,A002,Operations,V0453,Journal Entry,5979.35,Card,GBP,Approved,2025-10-28,INV00050381,EMP00383,USR0083,0,0,0,0,0,1,0,Senior Manager,0,1,2,1,Medium
TX0050386,2025-10-15,A031,Finance,V0272,Invoice,10113.75,Cheque,USD,Approved,2025-10-20,INV00050386,EMP00350,USR0171,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050387,2025-07-30,A059,Procurement,V0188,Payment,857.11,Direct Debit,GBP,Approved,2025-08-02,INV00050387,EMP00372,USR0078,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050389,2025-11-06,A028,Operations,V0323,Expense,17805.73,Direct Debit,USD,Pending,2025-11-12,INV00050389,EMP00213,USR0173,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050390,2026-03-22,A017,Finance,V0127,Credit Note,7678.25,Direct Debit,GBP,Pending,2026-03-28,INV00050390,EMP00339,USR0177,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050394,2025-08-31,A080,Sales,V0005,Journal Entry,705.58,Card,GBP,Rejected,2025-09-04,INV00050394,EMP00429,USR0105,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050400,2026-01-31,A068,Finance,V0293,Payment,1580.92,Direct Debit,GBP,Approved,2026-02-01,INV00050400,EMP00269,USR0087,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050404,2025-04-03,A075,Marketing,V0090,Invoice,12674.24,Cheque,GBP,Approved,2025-04-07,INV00050404,EMP00304,USR0014,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050405,2025-11-23,A042,Operations,V0227,Invoice,6003.15,Direct Debit,EUR,Pending,2025-11-29,INV00050405,EMP00459,USR0088,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050407,2026-03-28,A069,Procurement,V0191,Expense,2137.6,Direct Debit,USD,Pending,2025-09-18,INV00050407,EMP00455,USR0135,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0050409,2025-06-28,A013,HR,V0003,Invoice,390.76,Bank Transfer,GBP,Approved,2025-06-30,INV00050409,EMP00160,USR0073,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050418,2026-01-29,A056,HR,V0247,Expense,1885.47,Card,GBP,Pending,2026-02-01,INV00050418,EMP00159,USR0054,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050423,2025-07-31,A068,Sales,V0404,Payment,94.38,Card,GBP,Approved,2025-08-06,INV00050423,EMP00452,USR0149,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050424,2025-12-16,A059,HR,V0059,Expense,7300.59,Cheque,GBP,Rejected,2025-12-23,INV00050424,EMP00191,USR0133,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050428,2025-06-28,A054,Operations,V0258,Payment,602.8,Cheque,GBP,Approved,2025-06-30,INV00050428,EMP00240,USR0196,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050435,2025-07-09,A007,Procurement,V0318,Invoice,10379.11,Card,GBP,Approved,2025-07-14,INV00050435,EMP00302,USR0077,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050436,2025-12-28,A030,Finance,V0107,Payment,3733.06,Bank Transfer,EUR,Approved,2026-01-01,INV00050436,EMP00264,USR0160,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050439,2025-10-23,A005,HR,V0008,Credit Note,6778.79,Direct Debit,EUR,Approved,2025-10-28,INV00050439,EMP00168,USR0068,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050443,2026-02-27,A056,Sales,V0483,Invoice,83.92,Bank Transfer,EUR,Pending,2026-03-02,INV00050443,EMP00183,USR0112,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050444,2025-10-25,A034,Operations,V0215,Journal Entry,7977.08,Direct Debit,GBP,Approved,2025-10-31,INV00050444,EMP00375,USR0059,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050446,2025-12-27,A039,Finance,V0260,Expense,349.88,Card,GBP,Approved,2026-01-03,INV00050446,EMP00186,USR0051,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050451,2025-08-27,A013,IT,V0276,Expense,972.48,Direct Debit,USD,Approved,2025-09-02,INV00050451,EMP00424,USR0059,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050453,2025-10-04,A015,Operations,V0030,Invoice,640.29,Bank Transfer,GBP,Approved,2025-10-11,INV00050453,EMP00085,USR0174,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0050455,2026-03-04,A071,Finance,V0360,Journal Entry,386.57,Bank Transfer,GBP,Pending,2026-03-05,INV00015627,EMP00255,USR0121,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0050456,2025-11-30,A031,Finance,V0122,Invoice,789.56,Card,GBP,Approved,2025-12-06,INV00050456,EMP00348,USR0056,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050459,2025-12-30,A029,Marketing,V0141,Journal Entry,5015.28,Direct Debit,USD,Approved,2026-01-03,INV00050459,EMP00339,USR0166,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050467,2025-09-23,A039,Procurement,V0156,Credit Note,8951.02,Direct Debit,USD,Approved,2025-09-26,INV00050467,EMP00109,USR0200,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050470,2025-04-27,A045,Marketing,V0414,Payment,7919.31,Card,EUR,Rejected,2025-05-03,INV00050470,EMP00281,USR0159,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0050472,2025-08-08,A036,Operations,V0093,Expense,11814.36,Bank Transfer,GBP,Rejected,2025-08-11,INV00050472,EMP00242,USR0197,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050481,2025-04-26,A024,Sales,,Credit Note,147.26,Direct Debit,GBP,Approved,2025-05-03,INV00050481,EMP00138,USR0145,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0050485,2025-08-08,A052,Procurement,V0147,Journal Entry,13001.8,Bank Transfer,GBP,Approved,2025-08-12,INV00050485,EMP00063,USR0042,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050487,2026-01-28,A066,Finance,V0106,Invoice,376.17,Cheque,EUR,Approved,2026-01-28,INV00050487,EMP00332,USR0037,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050491,2025-10-03,A039,Operations,V0245,Invoice,266.63,Card,GBP,Approved,2025-10-09,INV00050491,EMP00082,USR0155,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0050493,2025-10-08,A044,Operations,V0177,Invoice,2180.89,Cheque,EUR,Rejected,2025-10-09,INV00050493,,USR0003,0,1,0,0,0,0,0,Senior Manager,1,0,2,1,Medium
TX0050500,2025-04-02,A062,Finance,V0258,Journal Entry,10255.31,Card,EUR,Approved,2025-04-06,INV00050500,EMP00291,USR0104,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050502,2026-03-15,A027,Finance,V0408,Payment,13621.64,Card,GBP,Approved,2026-03-17,INV00050502,EMP00003,USR0119,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050510,2025-06-30,A071,Finance,V0028,Credit Note,792.76,Direct Debit,GBP,Approved,2025-07-04,INV00050510,EMP00319,USR0058,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050511,2025-08-30,A002,Operations,V0448,Invoice,908.18,Cheque,EUR,Approved,2025-08-30,INV00050511,EMP00260,USR0198,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050512,2025-07-27,A078,IT,V0429,Invoice,4160.81,Direct Debit,GBP,Approved,2025-08-03,INV00050512,EMP00081,USR0183,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050513,2025-05-31,A046,Operations,V0392,Invoice,514.55,Card,GBP,Rejected,2025-06-07,INV00050513,EMP00443,USR0174,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050518,2025-10-27,A016,IT,V0179,Payment,2191.72,Direct Debit,USD,Pending,2025-10-28,INV00050518,EMP00047,USR0163,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050522,2026-01-29,A076,IT,V0226,Payment,1850.3,Card,GBP,Approved,2026-01-30,INV00050522,EMP00045,USR0101,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050524,2025-06-28,A065,Sales,V0406,Invoice,972.01,Cheque,EUR,Approved,2025-07-02,INV00050524,EMP00291,USR0101,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050525,2025-06-27,A019,Marketing,V0418,Invoice,1304.64,Card,GBP,Approved,2025-07-02,INV00050525,EMP00064,USR0031,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050526,2026-03-28,A071,Sales,V0498,Expense,787.05,Cheque,USD,Pending,2026-02-07,INV00050526,EMP00425,USR0047,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0050527,2025-10-04,,Sales,V0415,Invoice,1262.19,Cheque,EUR,Approved,2025-10-10,INV00050527,EMP00189,USR0037,0,0,1,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0050536,2025-08-27,A013,Procurement,V0235,Expense,1078.67,Card,GBP,Rejected,2025-09-01,INV00050536,EMP00424,USR0034,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050537,2025-09-29,A025,Sales,V0145,Invoice,635.7,Card,GBP,Approved,2025-09-29,INV00050537,EMP00033,USR0112,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050539,2025-09-28,A048,HR,V0032,Invoice,337.1,Cheque,GBP,Approved,2025-10-01,INV00050539,EMP00342,USR0038,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050541,2025-11-27,A035,Operations,V0082,Invoice,1308.55,Cheque,GBP,Approved,2025-12-02,INV00050541,EMP00269,USR0165,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050542,2025-09-11,A039,Operations,V0132,Invoice,6992.43,Direct Debit,GBP,Approved,2025-09-15,INV00050542,EMP00274,USR0067,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050545,2025-08-03,A019,IT,V0276,Invoice,16156.96,Card,USD,Approved,2025-08-03,INV00050545,EMP00002,USR0029,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050549,2025-10-12,A006,Marketing,V0123,Journal Entry,6028.36,Cheque,GBP,Approved,2025-10-18,INV00050549,EMP00310,USR0116,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050550,2025-10-24,A002,Marketing,V0327,Invoice,6286.51,Cheque,GBP,Approved,2025-10-31,INV00050550,EMP00317,USR0133,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050557,2025-05-31,A080,Finance,V0115,Invoice,650.31,Cheque,GBP,Approved,2025-06-03,INV00050557,EMP00206,USR0109,0,0,0,0,0,1,1,Department Manager,0,0,2,1,Medium
TX0050561,2025-06-02,A009,Operations,V0466,Invoice,17803.29,Direct Debit,GBP,Rejected,2025-06-06,INV00050561,EMP00375,USR0045,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050565,2026-03-27,A050,Operations,V0453,Journal Entry,4111.38,Bank Transfer,EUR,Approved,2026-03-31,INV00050565,EMP00439,USR0090,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050568,2026-03-09,A015,Sales,V0178,Invoice,7724.67,Direct Debit,EUR,Pending,2026-03-11,INV00050568,EMP00005,USR0193,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050573,2025-05-27,A047,HR,V0019,Payment,2226.02,Direct Debit,EUR,Approved,2025-06-03,INV00050573,EMP00345,USR0134,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050575,2026-02-27,A075,Operations,V0251,Invoice,1929.49,Cheque,GBP,Pending,2026-03-01,INV00050575,EMP00375,USR0087,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050582,2025-08-28,A066,Procurement,V0230,Invoice,1752.84,Card,GBP,Approved,2025-09-02,INV00050582,EMP00500,USR0140,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050583,2026-01-29,A060,IT,V0045,Payment,4560.03,Card,EUR,Approved,2026-02-04,INV00050583,EMP00231,USR0096,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050584,2025-07-31,A022,Marketing,V0022,Invoice,352.18,Direct Debit,EUR,Pending,2025-08-07,INV00050584,EMP00215,USR0012,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050588,2025-10-30,A069,Operations,V0241,Payment,324.43,Card,USD,Approved,2025-11-05,INV00050588,EMP00401,USR0189,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050589,2026-01-06,A018,Finance,V0389,Journal Entry,6026.89,Card,GBP,Rejected,2026-01-11,INV00050589,EMP00090,USR0071,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050592,2025-04-27,A042,Procurement,V0007,Invoice,1810.76,Direct Debit,GBP,Approved,2025-05-02,INV00050592,EMP00497,USR0055,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050595,2025-07-27,A005,IT,V0184,Expense,1339.79,Direct Debit,GBP,Approved,2025-07-30,INV00050595,EMP00073,USR0081,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050600,2025-07-24,A005,Sales,V0443,Invoice,794.55,Card,GBP,Approved,2025-07-27,INV00050600,,USR0036,0,1,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0050602,2025-05-30,A022,IT,V0417,Expense,184.4,Direct Debit,USD,Rejected,2025-06-03,INV00050602,EMP00358,USR0182,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050605,2025-08-04,A009,Sales,V0208,Payment,3430.55,Cheque,GBP,Approved,2025-08-04,INV00091128,EMP00134,USR0152,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0050610,2025-10-29,A010,HR,V0366,Invoice,5420.15,Card,GBP,Approved,2025-11-04,INV00050610,EMP00484,USR0006,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050626,2025-10-12,A078,IT,V0290,Invoice,9675.23,Card,GBP,Approved,2025-10-14,INV00050626,EMP00289,USR0179,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050629,2025-08-27,A006,Procurement,V0076,Expense,2816.39,Card,USD,Rejected,2025-08-27,INV00050629,EMP00089,USR0025,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050630,2025-12-29,A059,HR,V0419,Invoice,2509.0,Card,USD,Approved,2026-01-05,INV00050630,EMP00197,USR0072,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050638,2025-07-31,A041,Operations,V0412,Expense,323.07,Card,USD,Approved,2025-08-02,INV00050638,EMP00236,USR0127,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050643,2026-01-07,A005,Sales,,Journal Entry,788.96,Card,GBP,Approved,2026-01-08,INV00050643,EMP00248,USR0120,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0050645,2026-03-28,A040,HR,,Invoice,1486.01,Card,GBP,Rejected,2026-04-03,INV00050645,EMP00402,USR0006,1,0,0,0,0,0,1,Senior Manager,0,0,2,1,Medium
TX0050646,2026-01-08,A042,Procurement,V0068,Invoice,9030.64,Bank Transfer,GBP,Approved,2026-01-09,INV00050646,EMP00142,USR0170,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050659,2025-10-13,A019,Finance,V0423,Expense,7792.13,Cheque,GBP,Approved,2025-10-20,INV00050659,EMP00310,USR0177,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050661,2025-05-30,A054,Sales,V0412,Journal Entry,898.35,Cheque,USD,Approved,2025-05-30,INV00050661,EMP00359,USR0173,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050662,2025-09-20,A025,IT,V0490,Expense,8094.62,Cheque,GBP,Approved,2025-09-26,INV00050662,EMP00230,USR0064,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050669,2025-08-23,A078,Finance,V0273,Credit Note,7439.91,Cheque,GBP,Pending,2025-08-25,INV00050669,EMP00192,USR0022,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050671,2026-01-30,A074,Operations,V0258,Expense,2892.42,Cheque,EUR,Pending,2026-02-01,INV00050671,EMP00277,USR0133,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050672,2025-12-28,A075,Operations,V0315,Expense,1741.63,Bank Transfer,GBP,Rejected,2025-12-30,INV00050672,EMP00372,USR0182,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050675,2025-08-28,A016,Sales,V0270,Expense,1716.31,Cheque,EUR,Pending,2025-09-01,INV00050675,EMP00364,USR0117,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050678,2025-07-19,A075,Operations,V0238,Invoice,13258.36,Direct Debit,EUR,Approved,2025-07-22,INV00050678,EMP00399,USR0175,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050683,2025-10-29,A071,IT,V0298,Invoice,1517.46,Bank Transfer,USD,Approved,2025-10-31,INV00050683,EMP00185,USR0081,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050691,2026-03-29,A061,Marketing,V0173,Expense,694.99,Direct Debit,GBP,Approved,2026-04-04,INV00050691,EMP00380,USR0027,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050696,2025-12-17,A071,Finance,V0113,Payment,-540.58,Direct Debit,GBP,Approved,2025-12-18,INV00050696,EMP00435,USR0052,0,0,0,1,0,0,0,Department Manager,0,0,1,1,Low
TX0050697,2025-12-29,A076,IT,V0333,Invoice,1021.65,Bank Transfer,USD,Rejected,2025-12-30,INV00050697,EMP00430,USR0115,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050699,2025-08-28,A076,IT,V0313,Expense,607.31,Card,GBP,Rejected,2025-09-02,INV00050699,EMP00014,USR0178,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050701,2025-08-30,A007,Operations,V0091,Invoice,4699.01,Bank Transfer,EUR,Pending,2025-09-05,INV00050701,EMP00279,USR0129,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050703,2025-05-31,A004,Operations,V0203,Invoice,3283.09,Cheque,USD,Approved,2025-06-04,INV00050703,EMP00007,USR0082,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050707,2025-04-30,A059,Marketing,V0189,Credit Note,220.71,Cheque,GBP,Approved,2025-05-03,INV00050707,EMP00353,USR0145,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050713,2025-04-27,A011,Sales,V0195,Invoice,2750.42,Direct Debit,EUR,Approved,2025-05-01,INV00050713,EMP00352,USR0133,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050722,2025-04-14,A052,Sales,V0231,Invoice,-7125.85,Card,GBP,Rejected,2025-04-15,INV00050722,EMP00465,USR0148,0,0,0,1,0,0,0,Senior Manager,0,0,1,1,Low
TX0050724,2025-06-30,A035,Sales,V0104,Expense,1460.45,Direct Debit,USD,Pending,2025-07-01,INV00050724,EMP00050,USR0053,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050726,2026-03-28,A015,Procurement,V0495,Invoice,1710.2,Card,USD,Rejected,2026-04-01,INV00050726,EMP00249,USR0046,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050727,2026-01-30,A061,IT,V0333,Invoice,821.37,Card,USD,Rejected,2026-02-01,INV00050727,EMP00313,USR0102,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050730,2025-06-20,A047,HR,V0332,Invoice,8990.17,Direct Debit,GBP,Rejected,2025-06-20,INV00050730,EMP00066,USR0190,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050736,2025-08-30,A059,Procurement,V0125,Journal Entry,1564.65,Card,GBP,Pending,2025-08-30,INV00050736,EMP00223,USR0037,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0050741,2025-06-13,A005,IT,V0431,Journal Entry,9401.56,Direct Debit,GBP,Approved,2025-06-15,INV00050741,EMP00405,USR0079,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050751,2025-11-27,A050,Procurement,V0333,Payment,552.47,Bank Transfer,EUR,Approved,2025-12-02,INV00050751,EMP00345,USR0057,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0050756,2026-01-24,A018,Operations,V0313,Payment,23978.29,Card,EUR,Approved,2026-01-29,INV00050756,EMP00077,USR0051,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050758,2026-02-05,A017,Marketing,V0176,Invoice,12580.83,Cheque,GBP,Rejected,2026-02-07,INV00050758,EMP00353,USR0155,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0050762,2025-07-30,A078,IT,V0025,Invoice,1083.16,Cheque,EUR,Approved,2025-08-05,INV00050762,,USR0199,0,1,0,0,0,0,1,Senior Manager,1,0,3,1,High
TX0050766,2025-08-08,A065,Sales,V0405,Payment,8245.47,Direct Debit,GBP,Rejected,2025-08-12,INV00050766,EMP00119,USR0112,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050767,2026-03-15,A008,Operations,V0094,Payment,3283.19,Card,USD,Approved,2026-03-17,INV00050767,EMP00205,USR0016,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0050778,2025-10-15,A029,IT,V0114,Payment,7441.62,Direct Debit,EUR,Approved,2025-10-16,INV00050778,EMP00294,USR0035,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050789,2026-03-09,A038,Operations,V0207,Expense,1614.47,Direct Debit,GBP,Pending,2026-03-10,INV00097977,EMP00406,USR0081,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0050807,2025-05-26,A005,HR,V0480,Invoice,7956.4,Bank Transfer,GBP,Rejected,2025-06-02,INV00050807,EMP00219,USR0009,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050812,2025-06-11,A077,Finance,V0225,Invoice,7443.75,Card,USD,Approved,2025-06-11,INV00050812,EMP00487,USR0094,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0050815,2026-03-30,A078,Marketing,V0216,Journal Entry,3247.97,Bank Transfer,GBP,Approved,2025-07-01,INV00050815,EMP00195,USR0054,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
